"customer_id","last_purchase","frequency","monetary","r_score","f_score","m_score","segment"
15919.0,"2011-11-20 11:28:00",2,910.61,1,2,3,"Lost"
16138.0,"2010-11-26 12:13:00",3,910.35,3,2,3,"Loyal"
16411.0,"2011-11-20 13:23:00",4,910.19,1,3,3,"Lost"
15511.0,"2011-11-28 09:43:00",5,909.23,1,3,3,"Lost"
13548.0,"2011-09-04 14:50:00",3,908.99,3,2,3,"Loyal"
13038.0,"2011-09-20 14:37:00",3,908.46,2,2,3,"At risk"
15097.0,"2011-12-05 14:03:00",3,908.35,1,2,3,"Lost"
14729.0,"2010-12-01 12:43:00",3,907.38,3,2,3,"Loyal"
14714.0,"2011-11-15 13:07:00",4,906.24,1,3,3,"Lost"
14969.0,"2010-01-05 12:43:00",1,906.23,4,2,3,"Loyal"
12808.0,"2011-11-03 10:05:00",5,906.10,2,3,3,"At risk"
13255.0,"2011-11-30 13:14:00",3,904.46,1,2,3,"Lost"
15180.0,"2010-12-07 14:57:00",3,904.43,3,2,3,"Loyal"
17746.0,"2011-04-13 14:31:00",4,904.18,3,3,3,"Loyal"
17176.0,"2011-05-22 12:41:00",3,902.32,3,2,3,"Loyal"
17382.0,"2011-10-05 13:05:00",8,902.28,2,4,3,"At risk"
17480.0,"2011-09-23 11:39:00",2,902.03,2,2,3,"At risk"
17566.0,"2011-12-01 19:54:00",2,901.21,1,2,3,"Lost"
15900.0,"2011-11-16 12:19:00",4,900.40,1,3,3,"Lost"
17226.0,"2011-02-04 11:52:00",3,900.12,3,2,3,"Loyal"
12945.0,"2011-02-24 14:15:00",2,900.11,3,2,3,"Loyal"
16442.0,"2011-12-08 11:43:00",5,899.47,1,3,3,"Lost"
16834.0,"2011-04-26 09:37:00",2,898.96,3,2,2,"Loyal"
15710.0,"2010-10-18 17:05:00",1,898.87,4,2,2,"Loyal"
17537.0,"2011-11-10 10:56:00",2,897.62,2,2,2,"At risk"
16361.0,"2011-11-30 12:32:00",4,896.66,1,3,2,"Lost"
15992.0,"2011-12-06 11:00:00",3,896.60,1,2,2,"Lost"
16784.0,"2011-11-20 12:20:00",5,896.53,1,3,2,"Lost"
13996.0,"2010-11-18 16:27:00",2,895.76,4,2,2,"Loyal"
13569.0,"2011-11-22 13:07:00",4,893.78,1,3,2,"Lost"
15066.0,"2011-10-17 13:25:00",1,893.59,2,2,2,"At risk"
12772.0,"2011-10-11 09:19:00",1,892.47,2,2,2,"At risk"
17155.0,"2011-11-22 12:38:00",7,892.46,1,4,2,"Lost"
15393.0,"2011-11-23 16:48:00",5,891.34,1,3,2,"Lost"
14065.0,"2010-11-15 16:13:00",3,891.02,4,2,2,"Loyal"
15824.0,"2010-09-12 13:20:00",2,890.94,4,2,2,"Loyal"
16228.0,"2010-11-19 14:20:00",3,890.81,4,2,2,"Loyal"
17968.0,"2010-12-01 12:23:00",4,888.04,3,3,2,"Loyal"
17708.0,"2011-06-05 10:12:00",4,887.93,3,3,2,"Loyal"
16900.0,"2011-11-23 10:32:00",3,887.11,1,2,2,"Lost"
14686.0,"2010-10-21 18:31:00",5,885.83,4,3,2,"Champion"
17704.0,"2011-06-24 09:40:00",2,885.19,3,2,2,"Loyal"
13166.0,"2011-03-01 15:16:00",2,884.18,3,2,2,"Loyal"
18141.0,"2010-11-03 11:44:00",2,882.47,4,2,2,"Loyal"
12680.0,"2011-12-09 12:50:00",4,880.81,1,3,2,"Lost"
17361.0,"2011-10-21 15:43:00",5,880.64,2,3,2,"At risk"
16677.0,"2010-10-24 14:53:00",2,880.62,4,2,2,"Loyal"
13937.0,"2011-06-23 16:35:00",2,880.13,3,2,2,"Loyal"
14551.0,"2011-11-21 13:36:00",7,880.04,1,4,2,"Lost"
14612.0,"2010-10-20 16:01:00",1,877.70,4,2,2,"Loyal"
15653.0,"2011-09-08 10:49:00",2,877.44,2,2,2,"At risk"
14645.0,"2011-07-06 09:15:00",3,876.89,3,2,2,"Loyal"
18043.0,"2011-11-15 12:48:00",3,875.97,1,2,2,"Lost"
13768.0,"2009-12-13 10:41:00",2,875.97,4,2,2,"Loyal"
14681.0,"2011-09-29 15:52:00",6,875.15,2,3,2,"At risk"
14508.0,"2011-11-17 19:48:00",5,874.94,1,3,2,"Lost"
16513.0,"2011-12-05 10:18:00",4,874.59,1,3,2,"Lost"
15469.0,"2011-10-20 16:21:00",3,874.25,2,2,2,"At risk"
17223.0,"2011-02-02 15:57:00",3,873.53,3,2,2,"Loyal"
15224.0,"2010-12-16 15:02:00",5,871.36,3,3,2,"Loyal"
13200.0,"2011-11-20 15:35:00",4,870.09,1,3,2,"Lost"
14753.0,"2011-09-13 14:50:00",2,869.51,2,2,2,"At risk"
16948.0,"2011-07-24 12:46:00",7,868.77,3,4,2,"Loyal"
16357.0,"2011-11-06 16:04:00",4,868.37,2,3,2,"At risk"
17167.0,"2010-11-25 10:05:00",3,867.11,4,2,2,"Loyal"
17358.0,"2011-02-09 16:57:00",5,866.05,3,3,2,"Loyal"
16567.0,"2011-05-29 13:57:00",2,865.60,3,2,2,"Loyal"
13922.0,"2010-12-23 10:38:00",3,865.20,3,2,2,"Loyal"
14600.0,"2011-02-07 09:48:00",2,865.17,3,2,2,"Loyal"
13891.0,"2010-11-26 15:57:00",3,863.56,3,2,2,"Loyal"
15870.0,"2011-11-07 10:58:00",4,862.61,2,3,2,"At risk"
16668.0,"2011-11-24 17:43:00",13,862.42,1,4,2,"Lost"
15483.0,"2011-07-01 13:07:00",10,862.20,3,4,2,"Loyal"
12787.0,"2011-11-30 08:44:00",4,862.18,1,3,2,"Lost"
15012.0,"2011-10-17 12:22:00",3,860.62,2,2,2,"At risk"
12794.0,"2011-10-17 14:54:00",2,860.41,2,2,2,"At risk"
13339.0,"2011-05-23 08:31:00",1,860.12,3,2,2,"Loyal"
14372.0,"2010-09-22 16:17:00",2,860.08,4,2,2,"Loyal"
17064.0,"2011-10-12 10:18:00",3,859.35,2,2,2,"At risk"
12440.0,"2010-09-03 13:11:00",2,859.20,4,2,2,"Loyal"
15287.0,"2011-11-17 15:34:00",5,856.03,1,3,2,"Lost"
17161.0,"2010-09-21 16:44:00",1,856.01,4,2,2,"Loyal"
13991.0,"2011-11-27 16:18:00",6,855.97,1,3,2,"Lost"
12878.0,"2011-04-17 13:07:00",2,854.99,3,2,2,"Loyal"
13945.0,"2010-11-10 10:00:00",2,854.15,4,2,2,"Loyal"
14873.0,"2011-05-13 13:52:00",2,854.13,3,2,2,"Loyal"
16877.0,"2011-11-27 13:47:00",6,853.72,1,3,2,"Lost"
17349.0,"2011-06-13 14:29:00",5,852.25,3,3,2,"Loyal"
15266.0,"2011-01-05 13:40:00",5,852.21,3,3,2,"Loyal"
16070.0,"2011-11-17 15:50:00",2,852.15,1,2,2,"Lost"
12696.0,"2010-10-01 10:43:00",2,851.91,4,2,2,"Loyal"
17674.0,"2011-09-26 13:35:00",2,851.70,2,2,2,"At risk"
13479.0,"2011-05-23 10:45:00",4,851.37,3,3,2,"Loyal"
16020.0,"2011-11-23 11:18:00",3,851.01,1,2,2,"Lost"
18108.0,"2011-03-30 13:56:00",3,848.81,3,2,2,"Loyal"
16798.0,"2010-06-03 19:01:00",3,848.71,4,2,2,"Loyal"
12713.0,"2011-12-09 12:16:00",1,848.55,1,2,2,"Lost"
15264.0,"2011-10-06 13:49:00",2,848.40,2,2,2,"At risk"
15784.0,"2010-08-29 10:38:00",2,848.33,4,2,2,"Loyal"
14202.0,"2010-11-23 17:13:00",3,847.76,4,2,2,"Loyal"
13221.0,"2011-04-13 16:58:00",2,847.41,3,2,2,"Loyal"
13487.0,"2011-10-13 12:07:00",5,846.87,2,3,2,"At risk"
16924.0,"2011-11-18 12:53:00",3,846.75,1,2,2,"Lost"
13970.0,"2010-11-18 13:21:00",2,846.55,4,2,2,"Loyal"
14087.0,"2011-12-07 12:41:00",3,846.22,1,2,2,"Lost"
14803.0,"2011-06-30 13:58:00",3,845.55,3,2,2,"Loyal"
18078.0,"2011-05-06 14:32:00",4,844.60,3,3,2,"Loyal"
16500.0,"2011-12-05 12:04:00",9,843.91,1,4,2,"Lost"
14922.0,"2010-11-11 11:14:00",2,843.74,4,2,2,"Loyal"
15070.0,"2010-12-02 11:23:00",3,843.25,3,2,2,"Loyal"
16344.0,"2011-07-04 15:50:00",4,842.42,3,3,2,"Loyal"
16846.0,"2011-10-20 13:55:00",3,842.41,2,2,2,"At risk"
17638.0,"2010-03-02 14:32:00",2,842.40,4,2,2,"Loyal"
16810.0,"2011-05-31 15:32:00",2,842.04,3,2,2,"Loyal"
14862.0,"2011-11-14 10:01:00",2,841.20,2,2,2,"At risk"
12891.0,"2011-06-07 12:31:00",11,840.50,3,4,2,"Loyal"
13169.0,"2011-10-07 12:11:00",3,840.08,2,3,2,"At risk"
18247.0,"2010-10-21 09:49:00",3,839.73,4,3,2,"Champion"
13940.0,"2011-11-22 15:15:00",4,839.14,1,3,2,"Lost"
17332.0,"2010-06-29 16:10:00",5,838.27,4,3,2,"Champion"
16264.0,"2010-09-27 15:00:00",2,837.53,4,2,2,"Loyal"
14037.0,"2011-06-16 13:57:00",6,836.95,3,3,2,"Loyal"
15832.0,"2011-03-30 15:29:00",1,836.79,3,2,2,"Loyal"
14929.0,"2011-11-07 17:21:00",2,836.69,2,2,2,"At risk"
13795.0,"2010-11-16 17:25:00",4,836.30,4,3,2,"Champion"
16747.0,"2011-11-02 11:37:00",2,836.06,2,2,2,"At risk"
13386.0,"2010-10-21 12:52:00",2,835.46,4,2,2,"Loyal"
14556.0,"2010-04-22 14:57:00",3,835.34,4,3,2,"Champion"
16737.0,"2011-10-17 13:03:00",2,835.20,2,2,2,"At risk"
15190.0,"2010-10-01 13:09:00",1,834.44,4,2,2,"Loyal"
16644.0,"2011-06-15 12:39:00",2,833.78,3,2,2,"Loyal"
12903.0,"2010-10-07 12:39:00",1,833.53,4,2,2,"Loyal"
13175.0,"2010-05-06 13:13:00",2,831.45,4,2,2,"Loyal"
15766.0,"2011-10-06 17:03:00",3,831.06,2,3,2,"At risk"
15759.0,"2011-05-05 15:13:00",7,830.93,3,4,2,"Loyal"
17003.0,"2010-11-02 13:15:00",4,830.16,4,3,2,"Champion"
14851.0,"2011-11-16 14:20:00",3,829.41,1,3,2,"Lost"
12730.0,"2010-07-06 12:19:00",1,829.25,4,2,2,"Loyal"
13544.0,"2011-10-31 11:57:00",6,829.00,2,3,2,"At risk"
16469.0,"2011-11-16 12:25:00",5,828.91,1,3,2,"Lost"
12953.0,"2011-11-30 09:24:00",2,828.81,1,2,2,"Lost"
15617.0,"2010-11-08 16:07:00",3,828.55,4,3,2,"Champion"
13681.0,"2011-11-22 11:13:00",4,827.83,1,3,2,"Lost"
17045.0,"2011-08-18 17:09:00",5,827.68,3,3,2,"Loyal"
15945.0,"2010-12-09 13:14:00",4,827.27,3,3,2,"Loyal"
16246.0,"2010-09-06 12:04:00",2,827.25,4,2,2,"Loyal"
12792.0,"2011-03-28 11:36:00",2,827.01,3,2,2,"Loyal"
12461.0,"2011-09-06 16:57:00",2,826.88,2,2,2,"At risk"
12781.0,"2011-10-07 10:37:00",2,826.74,2,2,2,"At risk"
16494.0,"2011-02-16 12:49:00",1,826.53,3,1,2,"At risk"
16869.0,"2011-11-17 12:02:00",4,825.42,1,3,2,"Lost"
15006.0,"2011-10-19 15:08:00",2,825.14,2,2,2,"At risk"
17880.0,"2010-12-10 10:21:00",3,824.92,3,3,2,"Loyal"
13513.0,"2011-08-05 11:50:00",3,824.59,3,3,2,"Loyal"
14260.0,"2010-08-25 14:55:00",3,824.28,4,3,2,"Champion"
15137.0,"2010-07-07 09:41:00",2,823.40,4,2,2,"Loyal"
15847.0,"2011-11-01 14:41:00",5,822.57,2,3,2,"At risk"
16164.0,"2011-11-22 15:04:00",3,822.48,1,3,2,"Lost"
16680.0,"2011-10-27 17:35:00",3,821.45,2,3,2,"At risk"
13893.0,"2011-02-15 11:30:00",1,821.10,3,1,2,"At risk"
15314.0,"2011-05-24 14:39:00",3,820.45,3,3,2,"Loyal"
17952.0,"2010-11-26 13:54:00",4,819.61,3,3,2,"Loyal"
16135.0,"2011-03-22 12:30:00",2,819.45,3,2,2,"Loyal"
17683.0,"2010-11-19 10:11:00",3,819.01,4,3,2,"Champion"
13612.0,"2010-03-17 12:14:00",1,818.29,4,1,2,"At risk"
13595.0,"2010-07-11 12:36:00",3,818.22,4,3,2,"Champion"
14890.0,"2011-03-31 11:57:00",3,817.25,3,3,2,"Loyal"
14872.0,"2010-08-13 12:34:00",3,816.60,4,3,2,"Champion"
13514.0,"2011-09-27 09:39:00",4,815.90,2,3,2,"At risk"
15399.0,"2011-12-08 13:04:00",3,815.77,1,3,2,"Lost"
16460.0,"2011-11-11 13:46:00",3,814.72,2,3,2,"At risk"
14656.0,"2011-06-23 13:51:00",5,814.65,3,3,2,"Loyal"
13811.0,"2011-06-09 09:54:00",3,814.50,3,3,2,"Loyal"
12763.0,"2011-07-24 14:12:00",2,814.16,3,2,2,"Loyal"
16658.0,"2010-12-06 13:47:00",6,814.07,3,3,2,"Loyal"
14624.0,"2011-10-13 13:44:00",6,814.07,2,3,2,"At risk"
16621.0,"2011-10-19 11:38:00",4,813.48,2,3,2,"At risk"
15644.0,"2011-06-26 14:54:00",4,813.00,3,3,2,"Loyal"
18084.0,"2011-11-23 13:57:00",3,812.93,1,3,2,"Lost"
17194.0,"2011-03-11 12:05:00",3,812.50,3,3,2,"Loyal"
17251.0,"2010-12-12 11:06:00",3,812.43,3,3,2,"Loyal"
16624.0,"2011-09-20 12:39:00",2,810.57,2,2,2,"At risk"
13637.0,"2011-10-18 13:32:00",3,810.50,2,3,2,"At risk"
16958.0,"2010-09-30 14:25:00",1,809.44,4,1,2,"At risk"
13045.0,"2011-09-01 15:04:00",3,808.92,3,3,2,"Loyal"
17114.0,"2011-12-04 12:17:00",8,808.62,1,4,2,"Lost"
17817.0,"2011-12-05 14:39:00",6,807.85,1,3,2,"Lost"
15533.0,"2011-11-20 15:35:00",3,807.57,1,3,2,"Lost"
17495.0,"2011-12-02 12:08:00",3,806.72,1,3,2,"Lost"
15952.0,"2011-11-06 11:18:00",4,806.57,2,3,2,"At risk"
12797.0,"2010-12-09 10:55:00",2,806.11,3,2,2,"Loyal"
12632.0,"2010-07-07 09:39:00",2,804.88,4,2,2,"Loyal"
18248.0,"2011-08-09 10:19:00",2,804.02,3,2,2,"Loyal"
15921.0,"2011-06-20 11:03:00",4,802.11,3,3,2,"Loyal"
15831.0,"2011-10-12 13:14:00",3,801.76,2,3,2,"At risk"
18265.0,"2011-09-28 14:10:00",2,801.51,2,2,2,"At risk"
16806.0,"2011-08-28 15:27:00",4,801.49,3,3,2,"Loyal"
16127.0,"2011-10-31 13:58:00",2,801.31,2,2,2,"At risk"
13415.0,"2010-08-24 11:38:00",4,800.67,4,3,2,"Champion"
17023.0,"2010-10-18 15:37:00",3,800.18,4,3,2,"Champion"
13980.0,"2011-10-10 13:34:00",5,799.92,2,3,2,"At risk"
13720.0,"2011-08-15 12:46:00",4,799.90,3,3,2,"Loyal"
17255.0,"2011-10-30 12:18:00",4,799.13,2,3,2,"At risk"
13041.0,"2010-09-15 11:44:00",4,799.13,4,3,2,"Champion"
16952.0,"2011-08-22 13:03:00",5,798.78,3,3,2,"Loyal"
16438.0,"2011-12-04 10:51:00",5,798.35,1,3,2,"Lost"
17801.0,"2010-09-14 14:32:00",3,798.33,4,3,2,"Champion"
15309.0,"2010-04-08 11:11:00",4,797.96,4,3,2,"Champion"
13389.0,"2011-11-28 14:01:00",3,797.96,1,3,2,"Lost"
17281.0,"2010-11-30 18:05:00",6,797.85,3,3,2,"Loyal"
15637.0,"2011-10-18 08:28:00",5,797.59,2,3,2,"At risk"
16155.0,"2010-11-23 12:03:00",5,796.90,4,3,2,"Champion"
15396.0,"2011-08-19 10:56:00",2,796.38,3,2,2,"Loyal"
15872.0,"2011-11-25 11:55:00",4,795.68,1,3,2,"Lost"
16720.0,"2011-11-13 16:22:00",3,795.48,2,3,2,"At risk"
13336.0,"2011-09-23 14:05:00",1,795.12,2,1,2,"At risk"
16961.0,"2011-08-15 13:46:00",3,794.56,3,3,2,"Loyal"
17212.0,"2011-03-31 19:42:00",3,794.41,3,3,2,"Loyal"
14690.0,"2011-10-26 15:39:00",4,794.33,2,3,2,"At risk"
18034.0,"2011-11-18 12:22:00",3,793.70,1,3,2,"Lost"
16679.0,"2010-12-08 13:51:00",3,793.06,3,3,2,"Loyal"
13296.0,"2011-07-25 13:46:00",6,792.51,3,3,2,"Loyal"
14022.0,"2011-04-28 14:39:00",2,792.15,3,2,2,"Loyal"
16250.0,"2011-03-23 15:07:00",3,791.38,3,3,2,"Loyal"
14976.0,"2011-10-13 16:37:00",7,790.86,2,4,2,"At risk"
13484.0,"2011-04-12 16:30:00",3,790.72,3,3,2,"Loyal"
13016.0,"2011-09-27 14:08:00",3,789.89,2,3,2,"At risk"
12923.0,"2011-10-06 16:20:00",3,789.87,2,3,2,"At risk"
16759.0,"2011-12-02 12:42:00",3,789.79,1,3,2,"Lost"
16472.0,"2010-10-01 13:56:00",2,789.60,4,2,2,"Loyal"
13598.0,"2011-10-23 14:28:00",5,789.59,2,3,2,"At risk"
15448.0,"2011-01-31 10:42:00",2,788.81,3,2,2,"Loyal"
14557.0,"2011-09-15 15:48:00",1,788.38,2,1,2,"At risk"
13212.0,"2011-11-20 12:40:00",3,788.08,1,3,2,"Lost"
14513.0,"2011-08-31 11:25:00",6,788.01,3,3,2,"Loyal"
13323.0,"2011-12-06 17:12:00",5,787.85,1,3,2,"Lost"
16468.0,"2011-09-26 14:13:00",3,787.52,2,3,2,"At risk"
14463.0,"2011-09-02 15:20:00",4,786.57,3,3,2,"Loyal"
12628.0,"2011-12-05 13:15:00",3,786.46,1,3,2,"Lost"
16739.0,"2011-06-16 09:17:00",2,786.43,3,2,2,"Loyal"
16972.0,"2010-11-22 10:59:00",2,786.25,4,2,2,"Loyal"
13770.0,"2010-10-13 15:10:00",4,785.37,4,3,2,"Champion"
13541.0,"2010-10-08 16:37:00",2,785.25,4,2,2,"Loyal"
15714.0,"2011-11-28 11:26:00",5,784.81,1,3,2,"Lost"
15806.0,"2011-10-24 14:35:00",3,784.58,2,3,2,"At risk"
15743.0,"2011-11-23 17:19:00",4,784.46,1,3,2,"Lost"
17387.0,"2011-11-20 11:00:00",2,784.11,1,2,2,"Lost"
12761.0,"2010-09-08 12:17:00",2,782.95,4,2,2,"Loyal"
16836.0,"2011-10-31 10:05:00",4,782.37,2,3,2,"At risk"
13453.0,"2011-06-27 09:34:00",3,781.69,3,3,2,"Loyal"
13287.0,"2010-04-15 15:26:00",3,781.59,4,3,2,"Champion"
15679.0,"2011-11-15 16:19:00",4,781.28,1,3,2,"Lost"
15239.0,"2011-11-29 14:14:00",2,780.59,1,2,2,"Lost"
13502.0,"2011-11-23 10:39:00",5,780.50,1,3,2,"Lost"
15246.0,"2011-04-15 14:45:00",3,780.40,3,3,2,"Loyal"
17691.0,"2010-12-16 17:20:00",4,780.05,3,3,2,"Loyal"
18228.0,"2011-10-14 09:21:00",2,779.90,2,2,2,"At risk"
12735.0,"2011-01-28 13:37:00",2,779.57,3,2,2,"Loyal"
12504.0,"2011-11-21 16:02:00",4,779.05,1,3,2,"Lost"
13781.0,"2011-04-03 12:08:00",3,778.83,3,3,2,"Loyal"
14815.0,"2011-11-03 11:36:00",2,778.50,2,2,2,"At risk"
17482.0,"2010-08-09 15:33:00",2,778.19,4,2,2,"Loyal"
16505.0,"2011-11-08 12:14:00",1,777.60,2,1,2,"At risk"
13563.0,"2011-09-16 14:45:00",2,777.53,2,2,2,"At risk"
13745.0,"2011-06-30 16:43:00",2,777.36,3,2,2,"Loyal"
15837.0,"2011-10-06 09:01:00",2,777.01,2,2,2,"At risk"
15794.0,"2009-12-03 13:04:00",2,777.00,4,2,2,"Loyal"
15618.0,"2011-11-07 08:34:00",4,776.85,2,3,2,"At risk"
14997.0,"2011-10-24 13:28:00",4,776.60,2,3,2,"At risk"
15092.0,"2011-05-08 14:10:00",3,776.46,3,3,2,"Loyal"
18112.0,"2011-11-27 14:43:00",4,775.96,1,3,2,"Lost"
13314.0,"2011-12-08 12:29:00",3,775.94,1,3,2,"Lost"
13341.0,"2011-03-24 09:50:00",1,775.85,3,1,2,"At risk"
14234.0,"2011-11-17 17:53:00",4,775.46,1,3,2,"Lost"
16447.0,"2011-07-27 12:45:00",3,775.14,3,3,2,"Loyal"
15414.0,"2011-11-30 09:50:00",3,774.90,1,3,2,"Lost"
17889.0,"2011-05-11 16:26:00",7,774.87,3,4,2,"Loyal"
15773.0,"2011-12-04 12:48:00",2,774.52,1,2,2,"Lost"
18058.0,"2011-11-30 08:38:00",3,774.06,1,3,2,"Lost"
14838.0,"2010-10-12 15:46:00",2,773.67,4,2,2,"Loyal"
16565.0,"2010-12-10 15:21:00",4,773.05,3,3,2,"Loyal"
15075.0,"2011-09-23 12:27:00",1,773.03,2,1,2,"At risk"
14247.0,"2011-03-06 15:21:00",5,772.66,3,3,2,"Loyal"
12965.0,"2011-09-11 15:31:00",1,771.91,2,1,2,"At risk"
14104.0,"2011-07-08 12:50:00",5,771.58,3,3,2,"Loyal"
14998.0,"2011-06-22 17:30:00",4,770.73,3,3,2,"Loyal"
14413.0,"2010-12-12 13:37:00",4,770.37,3,3,2,"Loyal"
15988.0,"2011-11-20 13:23:00",3,770.09,1,2,2,"Lost"
16480.0,"2011-09-25 11:40:00",1,769.29,2,1,2,"At risk"
16978.0,"2011-09-23 12:50:00",3,768.88,2,2,2,"At risk"
13356.0,"2011-09-20 14:33:00",1,768.24,2,1,2,"At risk"
15331.0,"2010-07-28 09:42:00",3,767.91,4,2,2,"Loyal"
13712.0,"2011-04-07 12:33:00",2,766.42,3,2,2,"Loyal"
12991.0,"2011-11-16 15:34:00",3,764.82,1,2,2,"Lost"
15908.0,"2010-08-06 11:56:00",2,764.57,4,2,2,"Loyal"
13699.0,"2011-07-07 16:51:00",2,764.15,3,2,2,"Loyal"
16602.0,"2011-11-03 15:54:00",2,763.33,2,2,2,"At risk"
17466.0,"2011-11-29 13:15:00",2,763.28,1,2,2,"Lost"
16392.0,"2011-03-15 12:11:00",3,763.05,3,2,2,"Loyal"
15428.0,"2011-11-24 16:54:00",4,762.75,1,3,2,"Lost"
16892.0,"2011-12-08 13:18:00",7,762.10,1,3,2,"Lost"
14883.0,"2011-11-21 10:23:00",6,761.59,1,3,2,"Lost"
17425.0,"2011-11-20 15:30:00",2,759.17,1,2,2,"Lost"
18246.0,"2011-11-16 11:49:00",3,758.82,1,2,2,"Lost"
15568.0,"2011-12-07 11:27:00",3,758.29,1,2,2,"Lost"
17979.0,"2011-11-04 12:05:00",4,757.71,2,3,2,"At risk"
17461.0,"2011-11-17 10:21:00",3,757.46,1,2,2,"Lost"
16262.0,"2010-11-26 13:22:00",1,755.15,3,1,2,"At risk"
18104.0,"2011-11-02 14:07:00",1,754.64,2,1,2,"At risk"
17141.0,"2010-10-17 14:54:00",4,754.33,4,3,2,"Champion"
17579.0,"2011-12-05 12:28:00",4,753.28,1,3,2,"Lost"
13730.0,"2011-07-27 08:35:00",2,752.60,3,2,2,"Loyal"
13070.0,"2011-05-31 13:45:00",4,751.70,3,3,2,"Loyal"
14923.0,"2011-10-20 11:51:00",1,749.10,2,1,2,"At risk"
14048.0,"2011-02-07 14:53:00",3,748.69,3,2,2,"Loyal"
15656.0,"2011-10-25 14:56:00",4,748.50,2,3,2,"At risk"
14942.0,"2010-11-03 10:51:00",4,746.56,4,3,2,"Champion"
14050.0,"2011-11-08 10:00:00",2,746.36,2,2,2,"At risk"
16465.0,"2010-10-15 09:27:00",2,746.24,4,2,2,"Loyal"
18190.0,"2011-05-31 14:48:00",5,745.62,3,3,2,"Loyal"
14228.0,"2010-09-28 09:45:00",3,745.50,4,2,2,"Loyal"
13950.0,"2011-11-28 14:44:00",4,745.06,1,3,2,"Lost"
13236.0,"2011-11-15 12:50:00",2,744.85,1,2,2,"Lost"
12871.0,"2011-09-16 15:07:00",3,744.02,2,2,2,"At risk"
13354.0,"2011-09-29 13:17:00",1,743.53,2,1,2,"At risk"
13713.0,"2010-10-27 16:18:00",3,743.26,4,2,2,"Loyal"
17038.0,"2011-11-09 13:50:00",2,743.17,2,2,2,"At risk"
16730.0,"2011-10-18 14:11:00",3,743.11,2,2,2,"At risk"
15420.0,"2010-10-01 15:46:00",6,743.00,4,3,2,"Champion"
14302.0,"2010-10-05 08:10:00",3,742.90,4,2,2,"Loyal"
17005.0,"2010-08-26 10:57:00",2,742.36,4,2,2,"Loyal"
12465.0,"2011-11-22 16:34:00",2,742.19,1,2,2,"Lost"
15720.0,"2011-11-15 14:48:00",2,741.92,1,2,2,"Lost"
18275.0,"2010-05-10 15:46:00",2,741.85,4,2,2,"Loyal"
13721.0,"2011-11-03 14:05:00",2,741.54,2,2,2,"At risk"
12603.0,"2011-11-18 10:42:00",1,739.20,1,1,2,"Lost"
15922.0,"2010-12-01 13:51:00",1,739.00,3,1,2,"At risk"
15462.0,"2011-09-06 13:11:00",4,737.05,2,3,2,"At risk"
16075.0,"2010-07-25 11:31:00",2,736.93,4,2,2,"Loyal"
13780.0,"2011-12-02 13:49:00",3,735.82,1,2,2,"Lost"
15045.0,"2011-07-11 11:33:00",2,735.66,3,2,2,"Loyal"
12527.0,"2011-09-19 11:55:00",5,735.51,2,3,2,"At risk"
17430.0,"2011-11-07 09:24:00",4,735.17,2,3,2,"At risk"
13286.0,"2010-04-18 15:35:00",1,734.91,4,1,2,"At risk"
15938.0,"2011-08-19 12:56:00",9,734.81,3,4,2,"Loyal"
17756.0,"2010-11-29 12:20:00",3,733.70,3,2,2,"Loyal"
17964.0,"2011-11-08 10:44:00",2,733.46,2,2,2,"At risk"
17615.0,"2011-08-01 14:06:00",6,733.20,3,3,2,"Loyal"
12537.0,"2010-10-27 08:36:00",1,732.94,4,1,2,"At risk"
13575.0,"2011-11-16 13:14:00",5,732.07,1,3,2,"Lost"
17825.0,"2010-04-20 12:01:00",4,731.96,4,3,2,"Champion"
17548.0,"2011-04-20 12:01:00",4,731.26,3,3,2,"Loyal"
17681.0,"2010-04-21 17:22:00",5,731.20,4,3,2,"Champion"
17999.0,"2011-11-02 15:56:00",3,730.90,2,2,2,"At risk"
14778.0,"2011-08-04 15:23:00",2,730.86,3,2,2,"Loyal"
13921.0,"2010-11-02 16:32:00",4,730.70,4,3,2,"Champion"
17834.0,"2010-10-21 12:09:00",2,730.47,4,2,2,"Loyal"
13452.0,"2011-03-25 14:19:00",3,729.80,3,2,2,"Loyal"
12925.0,"2011-12-05 11:11:00",3,729.33,1,2,2,"Lost"
18163.0,"2010-05-04 14:51:00",1,728.84,4,1,2,"At risk"
12786.0,"2010-04-09 12:12:00",1,728.50,4,1,2,"At risk"
17547.0,"2010-11-29 09:41:00",2,727.85,3,2,2,"Loyal"
17374.0,"2011-05-05 09:05:00",3,727.11,3,2,2,"Loyal"
12519.0,"2011-10-07 09:26:00",2,726.54,2,2,2,"At risk"
12723.0,"2011-12-06 10:19:00",5,725.07,1,3,2,"Lost"
18187.0,"2010-03-18 09:49:00",1,724.89,4,1,2,"At risk"
13729.0,"2010-09-30 10:44:00",3,724.73,4,2,2,"Loyal"
14798.0,"2011-10-18 10:58:00",8,724.31,2,4,2,"At risk"
17572.0,"2011-09-29 17:53:00",10,723.01,2,4,2,"At risk"
15368.0,"2011-11-18 14:42:00",2,722.74,1,2,2,"Lost"
13264.0,"2010-09-23 12:42:00",1,722.56,4,1,2,"At risk"
17561.0,"2011-11-20 12:53:00",4,722.34,1,3,2,"Lost"
13057.0,"2010-06-27 15:44:00",3,722.09,4,3,2,"Champion"
